interaction,user_id,week,timestamp,topic,question_id,question_topic,difficulty,time_spent_s,avg_time_all_users_s,correct
2271,user_progressive,14,2026-04-08 10:31:59,Linear Algebra,Q48580,Linear Independence,3,206.19,205,0
2272,user_progressive,14,2026-04-09 02:25:26,Linear Algebra,Q62597,Linear Independence,4,132.55,153,1
2273,user_progressive,15,2026-04-09 10:25:41,Linear Algebra,Q89761,Linear Independence,3,93.05,132,0
2274,user_progressive,15,2026-04-09 11:08:05,Linear Algebra,Q39409,Linear Independence,4,134.82,181,0
2275,user_progressive,15,2026-04-10 08:21:35,Linear Algebra,Q20587,Linear Independence,5,177.07,209,1
2276,user_progressive,15,2026-04-10 12:07:16,Linear Algebra,Q96172,Linear Independence,3,109.79,144,1
2277,user_progressive,15,2026-04-10 12:29:17,Linear Algebra,Q37761,Linear Independence,4,69.9,102,1
2278,user_progressive,15,2026-04-10 23:19:59,Linear Algebra,Q71834,Linear Independence,4,111.51,129,0
2279,user_progressive,15,2026-04-11 04:35:34,Linear Algebra,Q42175,Linear Independence,4,95.77,137,0
2280,user_progressive,15,2026-04-11 07:39:22,Linear Algebra,Q57707,Linear Independence,4,189.87,181,0
2281,user_progressive,15,2026-04-12 05:46:03,Linear Algebra,Q80990,Linear Independence,5,131.32,175,1
2282,user_progressive,15,2026-04-12 15:29:32,Linear Algebra,Q69428,Linear Independence,5,76.41,96,0
2283,user_progressive,15,2026-04-12 22:06:47,Linear Algebra,Q51432,Linear Independence,4,106.58,117,0
2284,user_progressive,15,2026-04-12 22:48:56,Linear Algebra,Q35330,Linear Independence,4,154.09,183,1
2285,user_progressive,15,2026-04-15 08:38:45,Linear Algebra,Q40005,Linear Independence,4,74.35,91,0
2286,user_progressive,15,2026-04-15 10:58:40,Linear Algebra,Q95269,Linear Independence,4,186.66,189,1
2287,user_progressive,15,2026-04-16 01:42:17,Linear Algebra,Q59795,Linear Independence,3,104.54,146,1
2288,user_progressive,15,2026-04-16 07:22:27,Linear Algebra,Q97112,Linear Independence,4,116.58,130,1
2289,user_progressive,16,2026-04-16 12:00:05,Linear Algebra,Q36701,Linear Independence,4,88.97,112,1
2290,user_progressive,16,2026-04-18 00:57:35,Linear Algebra,Q17333,Linear Independence,4,107.82,115,0
2291,user_progressive,16,2026-04-18 02:31:24,Linear Algebra,Q84558,Linear Independence,5,154.05,174,0
2292,user_progressive,16,2026-04-18 07:05:18,Linear Algebra,Q36731,Linear Independence,4,115.98,158,1
2293,user_progressive,16,2026-04-18 10:17:46,Linear Algebra,Q96479,Linear Independence,5,150.53,185,1
2294,user_progressive,16,2026-04-18 10:21:36,Linear Algebra,Q51725,Linear Independence,5,67.91,105,0
2295,user_progressive,16,2026-04-18 19:48:37,Linear Algebra,Q30474,Linear Independence,3,111.15,143,1
2296,user_progressive,16,2026-04-19 03:06:13,Linear Algebra,Q98191,Linear Independence,3,108.1,107,0
2297,user_progressive,16,2026-04-20 04:22:34,Linear Algebra,Q94525,Linear Independence,4,146.47,206,1
2298,user_progressive,16,2026-04-20 05:14:19,Linear Algebra,Q38747,Linear Independence,4,167.13,188,1
2299,user_progressive,16,2026-04-20 06:05:35,Linear Algebra,Q65548,Linear Independence,4,129.9,143,1
2300,user_progressive,16,2026-04-20 17:00:33,Linear Algebra,Q95368,Linear Independence,5,79.44,122,0
2301,user_progressive,16,2026-04-21 05:56:36,Linear Algebra,Q31366,Linear Independence,5,169.08,153,0
2302,user_progressive,16,2026-04-21 19:14:55,Linear Algebra,Q14442,Linear Independence,3,141.63,189,1
2303,user_progressive,16,2026-04-22 04:38:35,Linear Algebra,Q99564,Linear Independence,5,205.13,205,0
2304,user_progressive,16,2026-04-22 14:20:38,Linear Algebra,Q90030,Linear Independence,3,162.06,175,1
2305,user_progressive,1,2026-01-01 12:48:03,Linear Algebra,Q59593,Vector Spaces,3,161.83,143,1
2306,user_progressive,1,2026-01-02 12:22:29,Linear Algebra,Q60960,Vector Spaces,3,191.54,201,1
2307,user_progressive,1,2026-01-02 20:39:41,Linear Algebra,Q24482,Vector Spaces,5,114.47,105,1
2308,user_progressive,1,2026-01-03 02:51:22,Linear Algebra,Q16337,Vector Spaces,5,265.51,198,0
2309,user_progressive,1,2026-01-03 03:51:05,Linear Algebra,Q75097,Vector Spaces,4,229.29,192,1
2310,user_progressive,1,2026-01-03 15:22:30,Linear Algebra,Q44871,Vector Spaces,5,190.42,186,1
2311,user_progressive,1,2026-01-03 15:49:10,Linear Algebra,Q32814,Vector Spaces,5,80.94,99,1
2312,user_progressive,1,2026-01-04 12:56:24,Linear Algebra,Q13829,Vector Spaces,4,147.07,145,1
2313,user_progressive,1,2026-01-04 17:47:28,Linear Algebra,Q80875,Vector Spaces,4,148.34,161,1
2314,user_progressive,1,2026-01-05 14:20:51,Linear Algebra,Q63849,Vector Spaces,5,72.2,102,1
2315,user_progressive,1,2026-01-05 17:19:14,Linear Algebra,Q18667,Vector Spaces,4,118.41,91,0
2316,user_progressive,1,2026-01-07 04:37:47,Linear Algebra,Q46371,Vector Spaces,4,154.12,116,0
2317,user_progressive,1,2026-01-07 09:08:05,Linear Algebra,Q53681,Vector Spaces,3,92.4,168,0
2318,user_progressive,1,2026-01-07 22:29:30,Linear Algebra,Q45731,Vector Spaces,4,109.2,101,1
2319,user_progressive,1,2026-01-07 23:30:15,Linear Algebra,Q49025,Vector Spaces,4,135.97,158,1
2320,user_progressive,1,2026-01-08 02:46:03,Linear Algebra,Q42859,Vector Spaces,4,90.13,102,1
2321,user_progressive,2,2026-01-08 20:29:57,Linear Algebra,Q66581,Vector Spaces,5,184.71,146,1
2322,user_progressive,2,2026-01-09 01:15:37,Linear Algebra,Q94635,Vector Spaces,3,213.27,202,0
2323,user_progressive,2,2026-01-09 23:05:53,Linear Algebra,Q42421,Vector Spaces,5,223.48,176,0
2324,user_progressive,2,2026-01-09 23:59:37,Linear Algebra,Q32017,Vector Spaces,4,136.69,107,0
2325,user_progressive,2,2026-01-10 01:01:37,Linear Algebra,Q88325,Vector Spaces,5,256.62,187,1
2326,user_progressive,2,2026-01-10 04:07:55,Linear Algebra,Q47094,Vector Spaces,4,162.28,140,1
2327,user_progressive,2,2026-01-11 20:46:26,Linear Algebra,Q23098,Vector Spaces,4,176.26,147,1
2328,user_progressive,2,2026-01-12 10:41:31,Linear Algebra,Q62216,Vector Spaces,4,143.34,119,1
2329,user_progressive,2,2026-01-13 00:44:21,Linear Algebra,Q71747,Vector Spaces,5,141.85,166,0
2330,user_progressive,2,2026-01-13 06:40:06,Linear Algebra,Q58069,Vector Spaces,3,169.06,111,1
2331,user_progressive,2,2026-01-13 07:44:08,Linear Algebra,Q48328,Vector Spaces,5,207.99,191,0
2332,user_progressive,2,2026-01-13 11:27:05,Linear Algebra,Q74179,Vector Spaces,4,153.96,122,1
2333,user_progressive,2,2026-01-14 02:08:55,Linear Algebra,Q21061,Vector Spaces,5,166.04,124,1
2334,user_progressive,2,2026-01-14 05:09:26,Linear Algebra,Q46231,Vector Spaces,4,111.25,134,1
2335,user_progressive,2,2026-01-14 06:39:13,Linear Algebra,Q84864,Vector Spaces,3,189.9,157,1
2336,user_progressive,2,2026-01-15 07:24:27,Linear Algebra,Q93697,Vector Spaces,3,242.46,205,0
2337,user_progressive,3,2026-01-16 09:24:20,Linear Algebra,Q49176,Vector Spaces,4,255.12,192,1
2338,user_progressive,3,2026-01-16 15:18:48,Linear Algebra,Q10744,Vector Spaces,4,163.28,158,1
2339,user_progressive,3,2026-01-16 16:16:22,Linear Algebra,Q89034,Vector Spaces,5,162.19,142,1
2340,user_progressive,3,2026-01-16 22:32:47,Linear Algebra,Q20473,Vector Spaces,3,166.26,189,1
2341,user_progressive,3,2026-01-17 06:07:47,Linear Algebra,Q94867,Vector Spaces,3,188.45,174,1
2342,user_progressive,3,2026-01-17 12:38:43,Linear Algebra,Q44666,Vector Spaces,5,210.32,159,1
2343,user_progressive,3,2026-01-17 15:24:44,Linear Algebra,Q79711,Vector Spaces,4,183.23,183,1
2344,user_progressive,3,2026-01-17 21:18:39,Linear Algebra,Q54358,Vector Spaces,3,123.24,93,0
2345,user_progressive,3,2026-01-18 06:51:06,Linear Algebra,Q21298,Vector Spaces,4,213.35,142,1
2346,user_progressive,3,2026-01-18 06:58:50,Linear Algebra,Q55333,Vector Spaces,5,77.99,123,0
2347,user_progressive,3,2026-01-18 16:25:42,Linear Algebra,Q88117,Vector Spaces,4,146.96,140,1
2348,user_progressive,3,2026-01-19 05:59:21,Linear Algebra,Q83367,Vector Spaces,5,110.59,92,0
2349,user_progressive,3,2026-01-20 03:30:11,Linear Algebra,Q75191,Vector Spaces,5,154.27,209,1
2350,user_progressive,3,2026-01-20 20:30:00,Linear Algebra,Q59478,Vector Spaces,3,145.05,119,1
2351,user_progressive,3,2026-01-21 11:11:38,Linear Algebra,Q43777,Vector Spaces,4,204.77,160,0
2352,user_progressive,3,2026-01-21 13:58:25,Linear Algebra,Q15106,Vector Spaces,5,194.07,190,1
2353,user_progressive,4,2026-01-22 13:00:12,Linear Algebra,Q61985,Vector Spaces,3,139.99,127,0
2354,user_progressive,4,2026-01-22 22:18:07,Linear Algebra,Q70122,Vector Spaces,3,153.74,122,0
2355,user_progressive,4,2026-01-23 15:37:09,Linear Algebra,Q95734,Vector Spaces,4,139.71,138,1
2356,user_progressive,4,2026-01-25 00:07:23,Linear Algebra,Q87443,Vector Spaces,4,184.56,201,1
2357,user_progressive,4,2026-01-26 20:19:18,Linear Algebra,Q44900,Vector Spaces,4,137.11,129,1
2358,user_progressive,4,2026-01-27 03:53:44,Linear Algebra,Q82968,Vector Spaces,5,167.87,161,1
2359,user_progressive,4,2026-01-27 05:03:53,Linear Algebra,Q74804,Vector Spaces,3,194.97,181,0
2360,user_progressive,4,2026-01-27 12:03:46,Linear Algebra,Q67469,Vector Spaces,3,158.49,111,1
2361,user_progressive,4,2026-01-27 16:32:39,Linear Algebra,Q63696,Vector Spaces,4,134.27,111,1
2362,user_progressive,4,2026-01-27 17:22:55,Linear Algebra,Q78913,Vector Spaces,5,169.89,132,0
2363,user_progressive,4,2026-01-28 06:00:15,Linear Algebra,Q16039,Vector Spaces,5,189.36,185,1
2364,user_progressive,4,2026-01-28 06:04:28,Linear Algebra,Q77743,Vector Spaces,5,124.4,129,1
2365,user_progressive,4,2026-01-28 07:05:42,Linear Algebra,Q81439,Vector Spaces,4,184.61,149,0
2366,user_progressive,4,2026-01-28 15:14:09,Linear Algebra,Q73774,Vector Spaces,4,254.83,205,1
2367,user_progressive,4,2026-01-28 21:31:29,Linear Algebra,Q66095,Vector Spaces,3,99.98,111,1
2368,user_progressive,4,2026-01-29 01:27:32,Linear Algebra,Q18722,Vector Spaces,4,198.35,181,0
2369,user_progressive,5,2026-01-29 13:49:44,Linear Algebra,Q21122,Vector Spaces,4,181.25,143,1
2370,user_progressive,5,2026-01-29 23:18:46,Linear Algebra,Q12268,Vector Spaces,3,183.07,154,1
2371,user_progressive,5,2026-01-30 05:01:52,Linear Algebra,Q19388,Vector Spaces,4,118.53,172,0
2372,user_progressive,5,2026-01-30 22:23:44,Linear Algebra,Q32850,Vector Spaces,3,138.2,163,1
2373,user_progressive,5,2026-01-31 02:23:58,Linear Algebra,Q63553,Vector Spaces,3,182.34,166,0
2374,user_progressive,5,2026-02-01 04:14:23,Linear Algebra,Q57174,Vector Spaces,3,148.8,93,1
2375,user_progressive,5,2026-02-01 14:33:54,Linear Algebra,Q49352,Vector Spaces,5,241.26,157,1
2376,user_progressive,5,2026-02-01 20:20:10,Linear Algebra,Q66545,Vector Spaces,4,198.31,170,1
2377,user_progressive,5,2026-02-02 03:14:14,Linear Algebra,Q82366,Vector Spaces,5,120.87,151,1
2378,user_progressive,5,2026-02-02 03:36:39,Linear Algebra,Q11958,Vector Spaces,4,199.11,195,0
2379,user_progressive,5,2026-02-03 03:42:02,Linear Algebra,Q35636,Vector Spaces,4,178.64,177,0
2380,user_progressive,5,2026-02-04 00:43:27,Linear Algebra,Q61385,Vector Spaces,5,203.38,181,0
2381,user_progressive,5,2026-02-04 10:04:35,Linear Algebra,Q79511,Vector Spaces,5,227.96,200,1
2382,user_progressive,5,2026-02-04 19:25:10,Linear Algebra,Q65299,Vector Spaces,5,143.58,119,1
2383,user_progressive,5,2026-02-05 03:48:36,Linear Algebra,Q10529,Vector Spaces,4,275.54,206,1
2384,user_progressive,5,2026-02-05 08:44:45,Linear Algebra,Q25477,Vector Spaces,4,250.16,187,1
2385,user_progressive,6,2026-02-05 12:38:57,Linear Algebra,Q54588,Vector Spaces,4,162.82,138,1
2386,user_progressive,6,2026-02-06 10:35:51,Linear Algebra,Q78383,Vector Spaces,3,136.57,121,1
2387,user_progressive,6,2026-02-06 15:04:08,Linear Algebra,Q43065,Vector Spaces,3,144.8,187,1
2388,user_progressive,6,2026-02-06 15:04:37,Linear Algebra,Q12791,Vector Spaces,3,189.03,189,0
2389,user_progressive,6,2026-02-08 02:31:34,Linear Algebra,Q32105,Vector Spaces,5,126.37,110,0
2390,user_progressive,6,2026-02-08 12:19:41,Linear Algebra,Q93985,Vector Spaces,4,222.25,185,1
2391,user_progressive,6,2026-02-08 17:01:30,Linear Algebra,Q78419,Vector Spaces,5,163.32,193,1
2392,user_progressive,6,2026-02-08 17:07:48,Linear Algebra,Q82709,Vector Spaces,3,144.06,110,1
2393,user_progressive,6,2026-02-08 18:21:43,Linear Algebra,Q70022,Vector Spaces,3,121.46,94,1
2394,user_progressive,6,2026-02-09 00:53:14,Linear Algebra,Q45878,Vector Spaces,4,183.05,172,1
2395,user_progressive,6,2026-02-09 00:56:32,Linear Algebra,Q19196,Vector Spaces,3,99.26,111,0
2396,user_progressive,6,2026-02-09 07:37:17,Linear Algebra,Q68007,Vector Spaces,5,103.15,106,0
2397,user_progressive,6,2026-02-09 17:58:40,Linear Algebra,Q27500,Vector Spaces,3,215.58,202,0
2398,user_progressive,6,2026-02-10 10:43:27,Linear Algebra,Q69033,Vector Spaces,5,125.54,152,1
2399,user_progressive,6,2026-02-11 04:24:18,Linear Algebra,Q75920,Vector Spaces,5,181.64,170,1
2400,user_progressive,6,2026-02-11 14:41:36,Linear Algebra,Q38512,Vector Spaces,4,170.6,164,0
2401,user_progressive,7,2026-02-12 18:03:15,Linear Algebra,Q28925,Vector Spaces,5,170.02,161,1
2402,user_progressive,7,2026-02-13 02:19:21,Linear Algebra,Q49100,Vector Spaces,5,131.45,123,0
2403,user_progressive,7,2026-02-14 01:50:45,Linear Algebra,Q35510,Vector Spaces,5,195.62,183,1
2404,user_progressive,7,2026-02-14 03:33:01,Linear Algebra,Q39714,Vector Spaces,4,214.09,199,1
2405,user_progressive,7,2026-02-14 11:51:56,Linear Algebra,Q76662,Vector Spaces,4,95.09,95,1
2406,user_progressive,7,2026-02-14 12:53:12,Linear Algebra,Q98356,Vector Spaces,3,99.25,169,1
2407,user_progressive,7,2026-02-14 15:29:44,Linear Algebra,Q13765,Vector Spaces,3,151.87,204,1
2408,user_progressive,7,2026-02-15 03:45:04,Linear Algebra,Q91987,Vector Spaces,4,193.3,173,0
2409,user_progressive,7,2026-02-15 05:15:07,Linear Algebra,Q47313,Vector Spaces,4,128.97,145,1
2410,user_progressive,7,2026-02-15 07:18:44,Linear Algebra,Q61334,Vector Spaces,5,155.39,126,1
2411,user_progressive,7,2026-02-15 20:02:37,Linear Algebra,Q88925,Vector Spaces,3,150.5,189,1
2412,user_progressive,7,2026-02-16 01:11:49,Linear Algebra,Q95144,Vector Spaces,5,137.83,163,1
2413,user_progressive,7,2026-02-16 07:10:31,Linear Algebra,Q71589,Vector Spaces,3,171.64,121,0
2414,user_progressive,7,2026-02-17 04:58:26,Linear Algebra,Q10051,Vector Spaces,4,114.48,137,1
2415,user_progressive,7,2026-02-18 09:27:48,Linear Algebra,Q15282,Vector Spaces,3,165.09,176,0
2416,user_progressive,7,2026-02-18 16:02:52,Linear Algebra,Q17786,Vector Spaces,4,189.81,208,0
2417,user_progressive,8,2026-02-19 09:05:32,Linear Algebra,Q35969,Vector Spaces,4,107.4,144,0
2418,user_progressive,8,2026-02-19 10:05:17,Linear Algebra,Q45197,Vector Spaces,3,159.36,119,1
2419,user_progressive,8,2026-02-20 07:04:16,Linear Algebra,Q43949,Vector Spaces,4,124.48,107,1
2420,user_progressive,8,2026-02-21 09:28:47,Linear Algebra,Q42082,Vector Spaces,4,162.33,152,0
2421,user_progressive,8,2026-02-21 14:37:55,Linear Algebra,Q83879,Vector Spaces,4,174.92,183,1
2422,user_progressive,8,2026-02-21 17:02:50,Linear Algebra,Q19338,Vector Spaces,5,158.99,190,1
2423,user_progressive,8,2026-02-22 18:53:40,Linear Algebra,Q38575,Vector Spaces,4,204.48,198,0
2424,user_progressive,8,2026-02-23 10:14:58,Linear Algebra,Q33602,Vector Spaces,4,195.86,205,1
2425,user_progressive,8,2026-02-23 13:27:10,Linear Algebra,Q30479,Vector Spaces,3,118.97,134,0
2426,user_progressive,8,2026-02-23 19:12:31,Linear Algebra,Q26295,Vector Spaces,5,172.34,200,1
2427,user_progressive,8,2026-02-24 09:28:27,Linear Algebra,Q34935,Vector Spaces,3,183.09,167,1
2428,user_progressive,8,2026-02-25 02:16:36,Linear Algebra,Q27295,Vector Spaces,4,121.16,149,1
2429,user_progressive,8,2026-02-25 02:53:53,Linear Algebra,Q85929,Vector Spaces,4,181.14,180,1
2430,user_progressive,8,2026-02-25 16:40:03,Linear Algebra,Q11117,Vector Spaces,5,182.8,167,0
2431,user_progressive,8,2026-02-26 01:55:40,Linear Algebra,Q98559,Vector Spaces,5,194.1,141,1
2432,user_progressive,8,2026-02-26 06:22:16,Linear Algebra,Q18434,Vector Spaces,5,185.44,143,0
2433,user_progressive,9,2026-02-26 15:45:26,Linear Algebra,Q44615,Vector Spaces,3,194.65,186,0
2434,user_progressive,9,2026-02-26 20:41:04,Linear Algebra,Q51066,Vector Spaces,5,128.46,112,0
2435,user_progressive,9,2026-02-27 15:22:21,Linear Algebra,Q74172,Vector Spaces,3,94.61,95,1
2436,user_progressive,9,2026-02-28 01:34:24,Linear Algebra,Q66019,Vector Spaces,5,81.36,105,0
2437,user_progressive,9,2026-02-28 01:50:14,Linear Algebra,Q89227,Vector Spaces,3,159.47,204,1
2438,user_progressive,9,2026-02-28 21:41:49,Linear Algebra,Q10316,Vector Spaces,3,64.22,98,1
2439,user_progressive,9,2026-02-28 22:14:08,Linear Algebra,Q77657,Vector Spaces,4,226.66,207,1
2440,user_progressive,9,2026-03-01 11:03:33,Linear Algebra,Q79193,Vector Spaces,4,173.31,187,1
2441,user_progressive,9,2026-03-02 14:40:49,Linear Algebra,Q16480,Vector Spaces,4,92.67,90,1
2442,user_progressive,9,2026-03-02 19:27:10,Linear Algebra,Q87265,Vector Spaces,5,97.31,102,0
2443,user_progressive,9,2026-03-02 22:10:15,Linear Algebra,Q68330,Vector Spaces,3,81.17,103,1
2444,user_progressive,9,2026-03-03 03:41:35,Linear Algebra,Q25908,Vector Spaces,4,192.46,191,1
2445,user_progressive,9,2026-03-03 08:07:45,Linear Algebra,Q27483,Vector Spaces,5,198.23,189,1
2446,user_progressive,9,2026-03-03 12:26:01,Linear Algebra,Q24388,Vector Spaces,4,103.24,93,1
2447,user_progressive,9,2026-03-03 16:52:55,Linear Algebra,Q81635,Vector Spaces,4,157.4,137,1
2448,user_progressive,9,2026-03-04 19:41:58,Linear Algebra,Q97024,Vector Spaces,4,119.81,136,0
2449,user_progressive,10,2026-03-05 14:00:15,Linear Algebra,Q98210,Vector Spaces,5,90.61,107,1
2450,user_progressive,10,2026-03-07 02:40:58,Linear Algebra,Q90071,Vector Spaces,3,144.5,154,0
2451,user_progressive,10,2026-03-07 02:49:48,Linear Algebra,Q98932,Vector Spaces,3,143.92,130,1
2452,user_progressive,10,2026-03-08 00:31:11,Linear Algebra,Q22451,Vector Spaces,5,142.24,170,1
2453,user_progressive,10,2026-03-08 10:13:50,Linear Algebra,Q80268,Vector Spaces,4,117.84,138,1
2454,user_progressive,10,2026-03-08 19:54:26,Linear Algebra,Q86997,Vector Spaces,4,93.12,123,1
2455,user_progressive,10,2026-03-08 22:11:23,Linear Algebra,Q41480,Vector Spaces,3,120.37,139,0
2456,user_progressive,10,2026-03-09 14:32:30,Linear Algebra,Q81555,Vector Spaces,4,136.78,155,1
2457,user_progressive,10,2026-03-09 15:01:57,Linear Algebra,Q83683,Vector Spaces,4,170.42,156,1
2458,user_progressive,10,2026-03-09 21:09:09,Linear Algebra,Q57985,Vector Spaces,4,88,160,1
2459,user_progressive,10,2026-03-11 05:32:39,Linear Algebra,Q93598,Vector Spaces,3,133.93,147,0
2460,user_progressive,10,2026-03-11 13:45:27,Linear Algebra,Q24791,Vector Spaces,4,140.55,153,0
2461,user_progressive,10,2026-03-11 18:49:52,Linear Algebra,Q24302,Vector Spaces,5,99.21,148,0
2462,user_progressive,10,2026-03-11 18:49:53,Linear Algebra,Q72359,Vector Spaces,4,147.5,204,0
2463,user_progressive,10,2026-03-11 19:17:54,Linear Algebra,Q86677,Vector Spaces,3,115.71,134,1
2464,user_progressive,10,2026-03-11 20:50:17,Linear Algebra,Q81132,Vector Spaces,5,206.61,178,1
2465,user_progressive,11,2026-03-13 13:54:36,Linear Algebra,Q33539,Vector Spaces,4,149.65,156,1
